"index","target_flag","target_amt","kidsdriv","homekids","parent1","mstatus","sex","education","job","travtime","car_use","bluebook","tif","car_type","red_car","oldclaim","clm_freq","revoked","mvr_pts","urbanicity","car_age","home_val","yoj","income","age"
8675,"0",0,0,1,"Y","N","M","High School","Clerical",33,"Private",9850,6,"Pickup","Y",0,0,"N",1,"Rural",1,0,15,31519,52
8676,"1",5632,0,2,"N","Y","F","High School","Blue Collar",39,"Commercial",26220,4,"Minivan","N",9960,2,"N",4,"Urban",1,180045,7,41196,31
8677,"1",2635,0,0,"N","Y","F","Masters","Professional",43,"Private",16710,10,"Minivan","N",4086,4,"N",0,"Urban",16,262020,12,73830,54
8678,"0",0,0,2,"N","Y","F","High School","Blue Collar",28,"Private",5340,13,"Sports Car","N",0,0,"N",0,"Urban",1,177908,9,38362,34
8679,"0",0,0,0,"N","Y","M","High School","Clerical",29,"Private",10100,12,"Pickup","Y",0,0,"Y",5,"Urban",1,153059,10,33809,46
8681,"0",0,0,0,"N","Y","M","Masters","Manager",28,"Private",8840,6,"Minivan","N",0,0,"N",1,"Urban",22,229797,16,73358,63
8682,"0",0,0,0,"N","Y","F","Masters","Lawyer",36,"Private",16610,1,"SUV","N",0,0,"N",0,"Urban",10,335516,11,101130,50
8683,"0",0,0,0,"N","N","F","Bachelors","Manager",48,"Private",18510,6,"SUV","N",0,0,"N",1,"Urban",8,0,9,48792,53
8685,"0",0,0,0,"N","Y","F","High School","Blue Collar",20,"Private",14750,1,"Sports Car","N",0,0,"N",0,"Urban",9,210695,12,58694,37
8686,"0",0,0,0,"N","N","M","Bachelors","Professional",17,"Commercial",17160,3,"Van","Y",0,0,"N",0,"Urban",1,226671,8,57365,45
8689,"0",0,1,2,"Y","N","F","PhD","Manager",8,"Private",21340,6,"Minivan","N",0,0,"Y",0,"Urban",15,0,10,155446,43
8691,"0",0,0,0,"N","Y","M","PhD",NA,28,"Commercial",33130,6,"Panel Truck","N",0,0,"N",3,"Urban",8,461706,13,176648,50
8692,"0",0,0,0,"N","N","M","Masters","Lawyer",5,"Private",16330,1,"Minivan","Y",0,0,"Y",2,"Urban",22,298214,12,102271,46
8693,"1",4460,0,0,"N","Y","F","High School","Home Maker",34,"Private",14560,1,"SUV","N",25947,1,"Y",3,"Urban",9,114402,16,3103,60
8694,"1",3851,0,1,"N","Y","M","Masters",NA,35,"Private",4100,7,"Minivan","Y",4364,5,"N",3,"Urban",17,362484,15,157649,26
8695,"0",0,0,2,"Y","N","F","Masters","Lawyer",56,"Private",23710,1,"Minivan","N",0,0,"N",0,"Urban",10,0,13,136645,38
8696,"0",0,0,1,"N","Y","M","Bachelors","Professional",24,"Private",11180,10,"Minivan","Y",0,0,"N",0,"Urban",1,198774,12,64586,44
8697,"0",0,0,3,"N","Y","F","High School","Blue Collar",55,"Private",15020,3,"SUV","N",8884,1,"N",5,"Urban",4,199182,8,69129,43
8698,"1",2344,0,0,"N","Y","F","High School","Home Maker",22,"Private",1500,1,"SUV","N",6997,3,"N",0,"Urban",5,131093,0,0,52
8699,"0",0,0,1,"N","Y","F","Masters","Manager",13,"Private",10820,1,"SUV","N",0,0,"N",0,"Urban",13,192350,12,58086,33
8700,"0",0,0,0,"N","Y","M","High School","Blue Collar",17,"Private",14130,6,"Minivan","Y",0,0,"N",0,"Urban",7,151038,15,38601,41
8701,"1",6203,0,0,"N","Y","F","High School","Student",27,"Private",1500,1,"Sports Car","N",10709,3,"N",6,"Urban",7,0,0,0,50
8702,"0",0,0,0,"N","Y","M","High School","Blue Collar",52,"Private",21400,4,"Van","Y",0,0,"N",0,"Urban",1,200803,12,51279,44
8703,"1",3311,0,4,"N","Y","F","High School","Home Maker",17,"Private",17350,6,"SUV","N",1430,2,"N",7,"Urban",5,86545,0,0,25
8704,"1",2724,0,0,"N","Y","F","High School","Blue Collar",40,"Commercial",17650,3,"SUV","N",0,0,"N",3,"Urban",1,209723,9,54841,47
8705,"1",1107,0,0,"N","N","M","Bachelors","Blue Collar",8,"Commercial",10040,11,"Pickup","Y",0,0,"Y",0,"Urban",7,176823,7,39393,46
8706,"0",0,0,3,"N","Y","F","Bachelors","Professional",30,"Private",9550,3,"SUV","N",8589,3,"N",3,"Urban",13,177583,17,51529,29
8707,"0",0,0,2,"N","Y","M","High School","Clerical",27,"Commercial",7500,1,"Pickup","N",7888,2,"N",0,"Urban",5,146136,14,17026,43
8708,"0",0,0,4,"Y","N","F","Masters","Lawyer",67,"Private",30080,6,"Sports Car","N",0,0,"Y",2,"Urban",14,267066,11,75978,40
8709,"0",0,0,0,"N","Y","M","High School","Professional",25,"Commercial",5400,1,"Pickup","N",0,0,"N",1,"Urban",5,312887,8,115182,39
8710,"1",3868,0,3,"N","Y","M","High School","Blue Collar",5,"Commercial",8450,6,"Pickup","N",0,0,"N",1,"Urban",1,108287,8,47217,32
8711,"0",0,0,0,"N","Y","M","High School","Clerical",37,"Private",12720,14,"Minivan","Y",0,0,"N",0,"Rural",1,194280,6,48834,42
8713,"0",0,0,0,"N","Y","F","Masters","Professional",50,"Commercial",37170,6,"Van","N",0,0,"N",1,"Rural",15,414733,13,171348,47
8714,"0",0,0,2,"Y","N","F","High School","Student",44,"Commercial",5820,9,"SUV","N",4306,3,"N",7,"Urban",7,0,13,3169,40
8715,"0",0,2,2,"N","Y","M","High School","Blue Collar",34,"Commercial",13940,3,"Minivan","Y",6743,2,"N",2,"Urban",9,177908,10,30993,39
8716,"0",0,0,0,"N","Y","M","High School","Blue Collar",18,"Commercial",23340,13,"Panel Truck","N",979,1,"N",0,"Urban",1,180671,10,39213,48
8718,"0",0,0,0,"N","N","F","High School","Clerical",57,"Private",8710,10,"Sports Car","N",0,0,"N",0,"Rural",1,57484,11,32060,40
8719,"0",0,0,2,"N","Y","F","Bachelors","Blue Collar",48,"Commercial",10420,1,"Minivan","N",41971,1,"N",0,"Urban",12,187933,15,46168,43
8720,"0",0,0,0,"N","N","F","Bachelors","Home Maker",103,"Private",5400,1,"SUV","N",0,0,"N",0,"Rural",13,99587,0,0,39
8721,"0",0,0,5,"N","Y","F","High School","Home Maker",46,"Private",14420,6,"SUV","N",0,0,"N",2,"Rural",1,121722,15,28088,34
8722,"0",0,0,0,"N","N","F","PhD","Doctor",30,"Private",22620,1,"SUV","N",0,0,"Y",4,"Urban",16,498027,14,207044,55
8723,"0",0,0,2,"Y","N","M","Bachelors","Manager",13,"Commercial",8810,6,"Pickup","Y",1055,3,"N",1,"Urban",1,0,9,82517,45
8724,"1",1373,0,0,"N","Y","F","PhD","Home Maker",27,"Private",2590,1,"Sports Car","N",5559,1,"N",1,"Urban",9,55078,0,0,50
8725,"0",0,0,0,"N","Y","M","High School","Clerical",20,"Commercial",18440,6,"Van","N",0,0,"N",1,"Rural",1,186705,9,46680,50
8726,"0",0,0,0,"N","Y","M","Bachelors","Manager",33,"Private",24100,4,"SUV","Y",0,0,"N",0,"Urban",9,248544,13,61473,66
8727,"0",0,1,1,"N","Y","M","Bachelors","Blue Collar",43,"Commercial",11180,1,"Pickup","N",0,0,"N",1,"Rural",9,208393,11,71281,40
8728,"1",6528,0,0,"N","Y","F","High School","Blue Collar",45,"Commercial",28690,10,"Pickup","N",11068,3,"N",0,"Urban",6,157054,15,43393,58
8729,"0",0,0,0,"N","Y","F","High School","Clerical",27,"Private",17670,10,"Pickup","N",0,0,"N",0,"Rural",8,198232,14,41492,45
8731,"0",0,0,0,"N","N","M","Bachelors","Professional",15,"Private",26090,1,"Minivan","Y",2934,4,"N",1,"Urban",9,387756,11,142852,46
8732,"1",4117,1,2,"N","Y","F","PhD","Doctor",53,"Private",41440,1,"Pickup","N",1277,3,"N",3,"Urban",13,474628,16,193618,57
8733,"0",0,0,0,"N","Y","M","High School","Blue Collar",8,"Commercial",13520,7,"Minivan","Y",0,0,"N",1,"Urban",1,193912,16,35343,48
8734,"1",2582,1,0,"N","Y","M","High School","Clerical",35,"Commercial",9090,3,"SUV","N",6583,2,"N",2,"Rural",1,160959,11,34208,46
8735,"0",0,0,2,"Y","N","M","Bachelors","Clerical",35,"Commercial",11140,9,"Pickup","Y",0,0,"N",0,"Rural",9,245635,10,80576,37
8736,"0",0,0,0,"N","Y","M","Bachelors","Professional",39,"Private",11220,8,"Pickup","N",0,0,"N",0,"Urban",14,248185,12,45180,52
8737,"0",0,0,3,"N","Y","M","PhD",NA,33,"Commercial",34800,1,"Panel Truck","N",0,0,"N",4,"Urban",12,547820,15,220895,43
8738,"0",0,0,3,"N","Y","F","Bachelors","Manager",58,"Commercial",21550,14,"Minivan","N",0,0,"N",1,"Urban",12,339955,13,118112,30
8740,"0",0,0,0,"N","N","F","Masters",NA,73,"Commercial",30780,15,"Pickup","N",795,3,"N",2,"Urban",16,198100,12,54691,49
8741,"0",0,0,0,"N","Y","F","Masters","Lawyer",37,"Private",28300,6,"SUV","N",0,0,"N",0,"Urban",7,403989,13,134448,56
8742,"1",3853,0,1,"N","Y","M","High School","Blue Collar",32,"Commercial",21920,4,"Van","N",0,0,"N",0,"Urban",10,173759,10,39710,30
8743,"0",0,0,0,"N","N","M","Masters","Manager",8,"Commercial",31080,4,"Panel Truck","Y",0,0,"N",1,"Urban",13,0,11,68044,43
8745,"0",0,0,0,"N","Y","M","High School","Clerical",38,"Private",15930,1,"Minivan","Y",1116,3,"N",2,"Urban",8,117961,0,32514,49
8746,"0",0,0,0,"N","Y","M","High School","Blue Collar",37,"Private",9360,7,"SUV","N",0,0,"N",0,"Rural",1,114530,3,17884,36
8749,"0",0,0,0,"N","Y","M","High School","Blue Collar",42,"Commercial",16540,10,"Van","N",0,0,"N",2,"Rural",10,226451,12,52223,52
8750,"0",0,0,0,"N","N","M","PhD","Manager",33,"Commercial",6300,1,"Pickup","Y",1953,3,"N",1,"Urban",13,0,8,309628,48
8752,"0",0,0,0,"N","N","F","Bachelors","Professional",31,"Private",30930,1,"Minivan","N",0,0,"Y",2,"Urban",11,257476,11,109084,46
8753,"0",0,0,0,"N","Y","M","Bachelors","Blue Collar",62,"Commercial",21920,3,"Minivan","N",0,0,"N",0,"Urban",1,192493,7,56626,52
8754,"0",0,0,0,"N","Y","M","Masters","Lawyer",66,"Private",20370,1,"Minivan","Y",5721,3,"N",5,"Urban",5,203372,15,47276,63
8755,"0",0,0,0,"N","Y","M","PhD",NA,47,"Commercial",12040,17,"Pickup","N",4938,1,"N",0,"Urban",16,298213,11,103374,51
8756,"0",0,0,0,"N","Y","M","PhD",NA,26,"Commercial",69740,1,"Panel Truck","Y",0,0,"N",0,"Urban",15,248361,11,70341,56
8757,"0",0,0,2,"N","Y","M","High School","Clerical",22,"Private",15340,1,"Minivan","Y",0,0,"N",1,"Rural",6,153572,15,26737,39
8759,"0",0,0,0,"N","N","M","High School","Blue Collar",17,"Commercial",30570,6,"Panel Truck","Y",1000,1,"N",3,"Urban",1,130713,7,38589,40
8760,"0",0,0,2,"Y","N","F","PhD",NA,26,"Commercial",39900,6,"Van","N",0,0,"N",2,"Urban",17,0,13,136408,45
8762,"0",0,0,0,"N","N","M","Bachelors","Professional",35,"Commercial",25590,1,"Panel Truck","Y",0,0,"N",0,"Rural",9,257070,12,64727,55
8766,"0",0,0,0,"N","N","F","High School","Blue Collar",28,"Commercial",28890,6,"Sports Car","N",0,0,"N",2,"Urban",7,424827,11,150684,47
8767,"0",0,0,0,"N","Y","F","High School","Clerical",18,"Commercial",12660,1,"SUV","N",0,0,"N",1,"Urban",5,153466,12,26917,38
8768,"0",0,0,2,"N","Y","M","High School","Professional",18,"Private",4960,10,"Pickup","Y",0,0,"N",3,"Urban",1,120548,12,34623,39
8769,"0",0,0,0,"N","Y","F","Bachelors","Professional",17,"Commercial",27060,6,"Pickup","N",15315,2,"Y",4,"Urban",11,160747,11,42478,53
8770,"0",0,0,0,"N","Y","M","High School","Blue Collar",39,"Commercial",12090,6,"Pickup","Y",0,0,"N",1,"Rural",1,191014,7,57906,48
8771,"0",0,0,0,"N","Y","M","Masters",NA,21,"Commercial",25100,1,"Panel Truck","Y",0,0,"N",0,"Urban",20,328673,10,143904,56
8772,"1",1469,0,0,"N","N","F","Bachelors","Professional",46,"Private",15390,4,"Pickup","N",33521,3,"Y",1,"Urban",8,212014,12,48696,47
8774,"1",5329,1,2,"N","Y","F","Masters","Lawyer",46,"Private",21680,4,"Minivan","N",10366,3,"Y",3,"Urban",10,288071,17,111268,45
8775,"0",0,1,2,"N","Y","M","High School","Clerical",39,"Private",9160,7,"Pickup","Y",0,0,"N",1,"Urban",1,100772,10,13317,39
8776,"0",0,0,0,"N","Y","M","High School","Blue Collar",5,"Commercial",18970,1,"Van","Y",0,0,"N",2,"Urban",5,283423,7,113038,57
8777,"0",0,0,1,"Y","N","F","Bachelors","Professional",13,"Private",30840,1,"Minivan","N",0,0,"N",0,"Urban",14,214644,8,70153,39
8778,"0",0,0,0,"N","Y","F","Masters","Manager",19,"Private",18760,4,"Minivan","N",0,0,"N",2,"Urban",17,236742,11,87751,52
8779,"1",3979,0,3,"N","Y","M","High School","Clerical",35,"Commercial",27240,1,"Panel Truck","N",3460,2,"N",0,"Urban",7,179794,13,43910,28
8783,"0",0,0,0,"N","N","M","PhD","Doctor",19,"Private",5920,4,"Pickup","Y",0,0,"N",0,"Urban",17,57484,12,44235,53
8784,"1",3444,0,2,"Y","N","F","High School","Clerical",5,"Private",13890,4,"Sports Car","N",6465,3,"N",1,"Urban",4,0,8,16571,27
8787,"0",0,0,0,"N","Y","F","High School","Blue Collar",77,"Commercial",17240,10,"Sports Car","N",0,0,"N",3,"Rural",8,180809,11,47217,47
8788,"0",0,0,0,"N","N","M","High School","Professional",8,"Commercial",24660,7,"Panel Truck","Y",1511,3,"N",4,"Urban",10,0,11,43711,37
8789,"0",0,0,0,"N","N","F","High School","Home Maker",42,"Private",31430,7,"Minivan","N",0,0,"N",1,"Rural",1,0,12,37076,40
8790,"0",0,0,0,"N","Y","M","High School","Manager",5,"Private",13060,9,"Minivan","N",0,0,"N",0,"Urban",7,166295,12,53628,48
8791,"1",5159,0,2,"N","Y","M","High School","Clerical",30,"Commercial",23830,3,"Panel Truck","N",0,0,"Y",0,"Urban",1,150388,12,16829,37
8792,"0",0,0,0,"N","Y","F","High School","Home Maker",43,"Private",9540,1,"Sports Car","N",0,0,"N",1,"Rural",1,83118,0,0,56
8793,"0",0,0,0,"N","Y","M","Masters","Lawyer",40,"Private",8030,4,"Pickup","Y",0,0,"N",2,"Urban",12,227016,6,65291,56
8794,"0",0,0,3,"N","Y","M","High School","Clerical",23,"Private",16080,6,"Minivan","Y",683,3,"N",7,"Urban",1,179666,9,29805,45
8795,"0",0,0,0,"N","Y","M","Bachelors","Manager",41,"Private",31770,1,"Minivan","Y",4259,1,"N",2,"Urban",1,220801,12,72781,66
8796,"1",726,1,2,"N","Y","F","High School","Student",24,"Private",8620,1,"SUV","N",5289,2,"N",5,"Urban",1,77025,12,77,37
8798,"0",0,2,2,"Y","N","M","Bachelors","Blue Collar",29,"Commercial",7360,1,"Pickup","N",0,0,"N",3,"Urban",13,0,9,58571,37
8800,"0",0,0,1,"Y","N","F","PhD","Lawyer",19,"Private",26070,4,"Minivan","N",0,0,"N",0,"Urban",13,0,12,164733,43
8801,"0",0,0,0,"N","N","M","Bachelors","Professional",42,"Private",10840,6,"Pickup","N",0,0,"N",0,"Rural",6,173920,9,45371,48
8802,"0",0,0,0,"N","Y","M","Masters",NA,29,"Commercial",30840,1,"Panel Truck","Y",3487,2,"N",7,"Rural",18,272923,11,84766,41
8803,"1",64182,0,0,"N","N","M","Bachelors","Blue Collar",17,"Commercial",17480,4,"Van","N",0,0,"N",1,"Rural",1,201989,14,56858,58
8804,"0",0,0,0,"N","N","F","PhD","Lawyer",30,"Private",17390,10,"SUV","N",0,0,"N",2,"Rural",15,0,10,106942,52
8805,"0",0,0,0,"N","Y","F","High School","Professional",21,"Private",15960,6,"SUV","N",0,0,"N",2,"Urban",8,283487,11,91668,44
8806,"0",0,2,3,"Y","N","M","High School","Professional",34,"Commercial",22670,1,"Panel Truck","N",0,0,"N",0,"Urban",1,0,10,39320,41
8808,"0",0,0,0,"N","Y","F","High School","Blue Collar",19,"Commercial",24910,1,"Minivan","N",2461,1,"N",0,"Urban",1,148212,12,33489,38
8809,"1",6293,2,3,"N","Y","M","High School","Blue Collar",77,"Private",8330,6,"Pickup","Y",3401,2,"N",2,"Urban",1,108984,13,18154,44
8810,"0",0,0,4,"Y","N","F","High School","Student",24,"Private",7180,7,"SUV","N",1855,1,"N",3,"Urban",7,0,0,0,29
8811,"0",0,0,3,"N","Y","F","High School","Student",45,"Private",7930,1,"SUV","N",0,0,"N",0,"Urban",8,0,7,30337,34
8812,"1",2103,0,2,"N","Y","F","High School","Clerical",60,"Private",10050,10,"Minivan","N",5433,3,"N",0,"Urban",1,136423,10,17686,27
8813,"1",4232,0,0,"N","Y","M","Bachelors","Blue Collar",53,"Commercial",18180,7,"Van","Y",4723,2,"N",0,"Urban",7,219101,13,61214,47
8814,"0",0,0,0,"N","Y","F","High School","Manager",36,"Private",12580,1,"Minivan","N",0,0,"N",0,"Urban",7,146952,12,38944,42
8815,"0",0,0,0,"N","N","M","Bachelors","Blue Collar",40,"Private",12880,1,"Minivan","N",763,2,"N",5,"Urban",13,0,11,65659,49
8818,"0",0,0,0,"N","Y","M","PhD","Doctor",25,"Private",33810,1,"Minivan","Y",0,0,"N",1,"Urban",16,531301,3,229365,52
8819,"0",0,3,0,"N","Y","M","High School","Blue Collar",15,"Private",6000,1,"SUV","N",0,0,"N",1,"Urban",1,141710,12,30835,47
8820,"0",0,0,0,"N","Y","M","Bachelors","Blue Collar",17,"Commercial",20730,3,"Van","Y",0,0,"N",1,"Urban",5,292894,12,88661,48
8821,"1",1168,0,0,"N","N","F","Bachelors","Professional",25,"Private",6220,4,"Sports Car","N",0,0,"N",1,"Urban",1,0,9,79664,44
8822,"0",0,0,0,"N","Y","F","Masters","Professional",63,"Private",18960,1,"Minivan","N",27679,1,"Y",5,"Urban",11,223536,12,79726,33
8823,"0",0,2,4,"N","Y","F","Bachelors","Blue Collar",17,"Commercial",14400,3,"SUV","N",29265,3,"N",8,"Urban",7,261399,8,84097,36
8824,"0",0,0,0,"N","N","F","Masters","Lawyer",42,"Private",6200,10,"SUV","N",5120,1,"N",0,"Urban",12,123396,10,40564,47
8825,"0",0,0,0,"N","N","M","PhD","Doctor",32,"Private",31310,7,"Minivan","Y",0,0,"N",0,"Urban",16,133008,13,278656,45
8827,"0",0,1,3,"N","Y","F","High School","Blue Collar",15,"Commercial",9980,4,"SUV","N",0,0,"N",0,"Urban",12,194339,14,40819,44
8828,"0",0,1,2,"N","Y","F","Bachelors","Clerical",5,"Private",19940,16,"Sports Car","N",0,0,"N",0,"Rural",14,189439,15,40342,38
8829,"1",3981,0,0,"N","N","F","Masters","Lawyer",14,"Private",5000,6,"SUV","N",0,0,"N",3,"Urban",13,190316,8,61486,35
8830,"0",0,0,0,"N","Y","M","High School","Blue Collar",38,"Commercial",10220,6,"Minivan","Y",1868,1,"N",0,"Urban",1,164424,12,33870,46
8831,"0",0,0,0,"N","N","M","Bachelors","Manager",22,"Private",5980,4,"Pickup","Y",6033,3,"N",2,"Urban",7,310619,8,102728,34
8832,"0",0,0,0,"N","N","F","Bachelors","Manager",31,"Private",27240,10,"Sports Car","N",0,0,"N",0,"Urban",10,180750,7,66587,51
8836,"0",0,0,0,"N","Y","M","Bachelors","Professional",10,"Private",13490,1,"Minivan","Y",9287,3,"N",5,"Urban",11,252722,11,71226,59
8837,"0",0,0,0,"N","N","M","High School","Clerical",36,"Commercial",10660,10,"Pickup","N",0,0,"N",0,"Urban",1,57484,7,19443,36
8838,"0",0,0,3,"N","Y","M","High School","Clerical",36,"Private",10730,1,"Minivan","Y",0,0,"N",0,"Urban",1,192117,13,58773,29
8839,"0",0,0,0,"N","N","F","Bachelors","Manager",9,"Private",18500,4,"SUV","N",5562,1,"N",2,"Urban",5,0,7,53264,51
8841,"0",0,0,0,"N","Y","F","Bachelors","Professional",33,"Private",14260,15,"Pickup","N",0,0,"N",3,"Urban",13,252879,13,73561,54
8842,"1",1921,0,2,"N","Y","F","Bachelors","Blue Collar",39,"Commercial",27240,4,"Sports Car","N",7776,2,"N",8,"Urban",8,237767,13,67216,41
8844,"0",0,0,0,"N","Y","M","High School","Blue Collar",7,"Private",39420,4,"Minivan","N",0,0,"N",2,"Rural",1,276313,13,88865,42
8845,"1",2977,0,0,"N","N","F","High School","Clerical",33,"Private",4680,4,"SUV","N",6909,4,"N",3,"Rural",1,0,14,31436,50
8846,"0",0,0,0,"N","N","F","PhD","Doctor",12,"Private",10710,6,"SUV","N",7488,1,"N",5,"Urban",18,0,7,50058,42
8847,"0",0,0,4,"Y","N","F","Bachelors","Blue Collar",5,"Private",4800,9,"SUV","N",0,0,"N",1,"Urban",9,0,12,57492,33
8848,"0",0,0,0,"N","N","M","Masters",NA,32,"Commercial",18040,1,"Van","Y",1088,2,"N",0,"Urban",20,0,7,165373,46
8850,"0",0,0,3,"N","Y","M","Masters","Manager",34,"Private",11240,13,"Pickup","N",0,0,"N",3,"Urban",21,167276,7,63367,34
8851,"1",4185,0,0,"N","N","F","Bachelors","Manager",20,"Private",21880,10,"SUV","N",702,3,"N",1,"Urban",7,132248,11,43386,40
8852,"0",0,0,0,"N","N","F","Bachelors","Blue Collar",41,"Private",21030,6,"Pickup","N",0,0,"N",0,"Urban",10,239130,11,76581,48
8853,"0",0,0,0,"N","Y","M","Masters","Manager",18,"Commercial",40420,1,"Panel Truck","N",0,0,"N",0,"Urban",17,410029,13,145860,55
8854,"0",0,0,0,"N","Y","F","Masters","Lawyer",36,"Private",5800,15,"Sports Car","N",0,0,"N",5,"Urban",13,308209,12,115221,43
8856,"0",0,0,1,"Y","N","M","High School","Student",6,"Commercial",24620,6,"Panel Truck","Y",52507,2,"N",0,"Urban",5,0,9,13865,35
8857,"1",6777,0,2,"Y","N","M","High School","Clerical",29,"Commercial",7750,10,"Pickup","N",2741,2,"N",6,"Urban",1,57484,11,33809,43
8858,"1",7345,0,2,"N","Y","M","High School","Blue Collar",38,"Commercial",6210,4,"Pickup","Y",7098,3,"N",6,"Rural",7,204508,10,34057,36
8859,"0",0,0,2,"Y","N","M","Masters","Manager",35,"Commercial",7000,4,"Pickup","Y",0,0,"N",0,"Urban",13,0,16,71518,57
8860,"1",3041,0,2,"N","Y","F","PhD",NA,18,"Commercial",40880,1,"Panel Truck","N",0,0,"N",1,"Urban",23,321164,13,119273,53
8863,"0",0,0,0,"N","N","F","High School","Clerical",57,"Private",17110,7,"SUV","N",0,0,"N",0,"Rural",1,0,8,33809,37
8864,"1",4405,0,2,"N","Y","M","High School","Student",35,"Commercial",5430,1,"Pickup","Y",6570,2,"N",6,"Urban",1,0,14,4290,35
8866,"0",0,0,0,"N","Y","F","Masters","Lawyer",26,"Private",15560,16,"Sports Car","N",0,0,"N",0,"Urban",9,229237,11,76552,64
8867,"0",0,0,0,"N","N","F","High School","Professional",17,"Private",22770,11,"Minivan","N",0,0,"N",0,"Urban",1,226015,14,50492,55
8869,"0",0,0,0,"N","N","M","Bachelors","Manager",35,"Private",11830,13,"Minivan","Y",0,0,"N",0,"Urban",8,170816,8,49256,54
8871,"1",4337,2,3,"Y","N","F","High School","Student",60,"Private",17370,4,"Sports Car","N",0,0,"Y",1,"Rural",7,0,12,2511,44
8872,"0",0,0,0,"N","Y","M","Masters","Lawyer",41,"Private",13520,1,"Minivan","Y",0,0,"N",0,"Urban",22,215796,17,68184,52
8873,"0",0,0,2,"N","Y","F","High School","Clerical",48,"Private",14390,6,"Sports Car","N",4448,3,"N",4,"Urban",1,161249,14,41193,42
8874,"0",0,1,1,"N","Y","M","High School","Blue Collar",35,"Commercial",17990,10,"Van","N",0,0,"N",0,"Urban",1,300754,11,112685,36
8875,"0",0,0,0,"N","N","F","PhD","Manager",10,"Private",27310,4,"Minivan","N",0,0,"N",0,"Urban",10,343853,9,138004,52
8876,"0",0,0,0,"N","Y","F","PhD","Manager",26,"Private",30230,1,"SUV","N",0,0,"N",0,"Urban",14,437248,12,195074,51
8877,"0",0,0,0,"N","Y","F","High School","Professional",19,"Commercial",34480,1,"Pickup","N",0,0,"N",0,"Urban",1,258131,9,75499,60
8878,"0",0,0,0,"N","Y","F","Bachelors","Manager",20,"Private",13990,4,"Sports Car","N",7766,1,"N",4,"Urban",7,125951,11,26266,46
8879,"0",0,0,0,"N","Y","M","Bachelors","Professional",50,"Commercial",28360,6,"Panel Truck","Y",2913,2,"N",3,"Urban",1,263259,6,74417,46
8881,"0",0,2,2,"Y","N","M","Masters","Manager",42,"Private",21130,13,"Minivan","Y",5747,3,"N",9,"Urban",19,0,8,152292,44
8882,"0",0,0,0,"N","Y","F","Bachelors","Manager",19,"Private",7100,3,"Sports Car","N",0,0,"N",1,"Urban",11,326073,10,106343,56
8883,"0",0,0,0,"N","Y","M","PhD",NA,49,"Commercial",18480,10,"Van","Y",4426,1,"N",6,"Urban",18,177908,12,48509,36
8884,"0",0,0,0,"N","Y","M","High School","Blue Collar",44,"Commercial",12000,1,"Minivan","Y",31448,3,"N",0,"Rural",1,149835,12,43993,52
8886,"0",0,0,3,"N","Y","F","High School","Student",62,"Private",12850,6,"SUV","N",2562,1,"N",4,"Rural",1,0,15,2610,38
8887,"0",0,0,0,"N","Y","M","Bachelors","Manager",5,"Commercial",31550,1,"Panel Truck","Y",4355,1,"N",0,"Urban",8,403628,14,150318,57
8888,"0",0,0,0,"N","Y","M","Masters",NA,14,"Commercial",21540,7,"Van","Y",0,0,"N",2,"Urban",20,424404,9,156367,44
8889,"0",0,0,0,"N","Y","F","Masters","Lawyer",28,"Private",19560,6,"Minivan","N",6893,3,"N",0,"Urban",17,248521,12,68328,49
8890,"0",0,0,2,"N","Y","F","High School","Professional",22,"Private",10780,1,"Sports Car","N",3534,3,"N",8,"Urban",1,189056,13,49834,43
8891,"0",0,0,0,"N","N","M","Bachelors","Clerical",33,"Commercial",6300,4,"Pickup","Y",3699,1,"N",4,"Urban",9,177828,11,38311,48
