"target_flag","kidsdriv","homekids","parent1","mstatus","sex","education","travtime","car_use","bluebook","tif","car_type","red_car","oldclaim","clm_freq","revoked","mvr_pts","urbanicity","car_age","yoj","income","age","job"
"0",0,1,"Y","N","F","PhD",21,"Private",20630,1,"Minivan","N",0,0,"N",2,"Urban",11,11,1965,40,"not_white_collar"
"0",0,0,"N","N","M","Masters",50,"Private",30670,6,"Minivan","N",0,0,"N",0,"Urban",18,12,110705,43,"not_white_collar"
"1",0,0,"N","N","M","Bachelors",13,"Commercial",11550,1,"Pickup","N",17831,2,"Y",13,"Rural",13,10,33422,48,"white_collar"
"0",0,0,"N","N","F","Bachelors",36,"Private",6300,11,"SUV","N",0,0,"N",0,"Urban",1,10,68334,48,"white_collar"
"0",0,0,"N","Y","F","Masters",63,"Private",19770,12,"Sports Car","N",0,0,"N",0,"Rural",7,12,121688,61,"white_collar"
"0",0,0,"N","N","F","Bachelors",69,"Commercial",32410,5,"Van","N",7427,3,"N",8,"Urban",8,7,85267,37,"not_white_collar"
"0",0,1,"N","Y","F","High School",28,"Commercial",30000,4,"Panel Truck","N",4705,1,"N",3,"Urban",6,13,53483,44,"not_white_collar"
"0",0,2,"Y","N","M","High School",21,"Private",8250,7,"Minivan","Y",5316,3,"N",4,"Urban",3,13,29674,38,"not_white_collar"
"1",2,2,"N","Y","F","High School",25,"Private",6420,1,"SUV","N",12003,2,"N",0,"Urban",1,14,6038,44,"not_white_collar"
"0",0,1,"N","Y","F","Masters",48,"Private",18380,1,"SUV","N",28038,1,"N",5,"Urban",14,11,136758,32,"white_collar"
"0",0,0,"N","Y","F","Masters",8,"Private",16660,4,"Minivan","N",0,0,"N",4,"Urban",15,12,110624,41,"white_collar"
"0",0,2,"Y","N","M","PhD",33,"Private",13960,10,"Minivan","Y",43183,3,"N",5,"Urban",21,13,124587,37,"white_collar"
"0",0,1,"Y","N","F","Masters",8,"Private",13310,3,"Sports Car","N",0,0,"N",0,"Rural",14,10,84128,34,"white_collar"
"0",0,0,"N","N","M","High School",28,"Private",8480,3,"Pickup","Y",0,0,"Y",0,"Rural",5,10,31831,38,"not_white_collar"
"0",0,0,"N","N","F","Bachelors",32,"Private",9730,1,"SUV","N",0,0,"N",0,"Urban",12,7,10206,39,"not_white_collar"
"0",2,3,"N","Y","F","Masters",35,"Private",26720,6,"SUV","N",5542,3,"N",0,"Urban",13,17,148705,62,"not_white_collar"
"0",0,0,"N","Y","M","High School",45,"Private",8500,6,"Pickup","N",9965,1,"N",9,"Urban",1,6,33809,47,"not_white_collar"
"0",0,0,"N","Y","M","Masters",32,"Private",1500,17,"Minivan","Y",0,0,"N",6,"Urban",13,12,51135,50,"white_collar"
"0",0,0,"N","Y","F","Masters",41,"Private",28920,17,"SUV","N",0,0,"N",1,"Urban",6,9,147216,47,"white_collar"
"1",0,0,"N","N","M","High School",36,"Commercial",7030,11,"Pickup","N",0,0,"N",1,"Urban",1,7,19341,36,"not_white_collar"
"0",0,3,"Y","N","M","High School",57,"Commercial",27790,4,"Panel Truck","N",0,0,"Y",0,"Urban",6,7,9682,32,"not_white_collar"
"1",0,0,"N","N","F","Bachelors",10,"Private",18430,3,"Sports Car","N",0,0,"N",3,"Urban",10,11,50159,46,"not_white_collar"
"1",0,0,"N","Y","F","Masters",77,"Private",7420,4,"Sports Car","N",4274,3,"N",0,"Urban",21,9,59196,55,"white_collar"
"0",0,0,"N","Y","M","High School",29,"Private",16970,3,"Van","Y",0,0,"N",3,"Urban",4,11,27839,54,"not_white_collar"
"0",0,1,"N","Y","F","Bachelors",46,"Private",25980,1,"Minivan","N",0,0,"N",0,"Rural",11,12,64854,28,"not_white_collar"
"1",0,0,"N","N","M","Bachelors",55,"Commercial",5020,1,"Pickup","N",2225,3,"N",5,"Urban",9,11,74379,42,"not_white_collar"
"0",0,0,"N","Y","M","High School",28,"Private",18490,3,"Van","N",0,0,"N",2,"Urban",9,16,20139,60,"not_white_collar"
"1",2,3,"N","Y","F","Bachelors",53,"Private",10580,7,"SUV","N",8829,2,"N",4,"Urban",18,13,11233,41,"not_white_collar"
"0",0,0,"N","N","M","High School",28,"Private",4070,3,"Minivan","Y",5416,1,"N",0,"Urban",6,12,25738,49,"not_white_collar"
"0",0,0,"N","Y","F","Bachelors",41,"Private",21990,13,"Minivan","N",7761,2,"N",7,"Urban",8,11,62849,40,"white_collar"
"0",0,2,"Y","N","M","High School",32,"Private",27160,1,"Minivan","N",0,0,"Y",0,"Urban",1,12,34043,28,"not_white_collar"
"0",0,2,"N","Y","F","PhD",35,"Commercial",27300,7,"Pickup","N",0,0,"N",1,"Urban",14,11,188428,44,"not_white_collar"
"0",0,1,"N","Y","M","Masters",46,"Commercial",24350,1,"Panel Truck","N",3210,4,"N",0,"Urban",11,11,147478,34,"not_white_collar"
"0",0,2,"N","Y","F","High School",57,"Private",1500,4,"SUV","N",0,0,"N",2,"Rural",1,0,0,40,"not_white_collar"
"1",0,3,"N","Y","F","High School",46,"Private",3540,1,"SUV","N",0,0,"N",3,"Urban",1,14,36343,32,"not_white_collar"
"1",1,2,"N","Y","M","Bachelors",44,"Commercial",24850,1,"Panel Truck","Y",0,0,"Y",0,"Urban",7,13,107961,37,"not_white_collar"
"0",0,3,"N","Y","M","Bachelors",10,"Commercial",20750,10,"Van","Y",0,0,"N",0,"Urban",7,17,136526,56,"not_white_collar"
"0",0,0,"N","N","M","High School",25,"Private",14370,7,"Minivan","N",12502,2,"N",0,"Urban",10,11,82742,46,"not_white_collar"
"1",0,0,"N","Y","M","PhD",33,"Private",6690,4,"Pickup","N",0,0,"N",0,"Urban",14,14,14941,37,"not_white_collar"
"0",0,0,"N","N","F","Masters",36,"Private",6240,1,"SUV","N",0,0,"N",0,"Urban",21,3,85545,41,"white_collar"
"0",0,0,"N","N","M","Masters",28,"Commercial",23380,4,"Panel Truck","Y",952,3,"N",6,"Urban",14,9,75375,51,"not_white_collar"
"0",0,0,"N","Y","F","PhD",32,"Commercial",43530,1,"Panel Truck","N",0,0,"N",2,"Urban",19,11,179483,52,"not_white_collar"
"0",0,0,"N","N","F","Bachelors",49,"Commercial",15000,1,"SUV","N",0,0,"N",1,"Urban",14,11,94050,41,"not_white_collar"
"0",0,0,"N","Y","F","High School",36,"Private",12140,7,"Sports Car","N",3982,2,"N",0,"Urban",1,13,25894,52,"not_white_collar"
"1",0,0,"N","Y","M","High School",42,"Private",8790,1,"Minivan","Y",0,0,"N",1,"Urban",10,12,53008,41,"not_white_collar"
"0",0,0,"N","Y","M","Masters",21,"Private",13880,1,"Minivan","Y",0,0,"N",0,"Urban",1,13,63891,56,"not_white_collar"
"0",0,0,"N","Y","M","Bachelors",52,"Private",17070,6,"Van","Y",31798,2,"N",4,"Urban",1,15,86516,55,"white_collar"
"0",0,0,"N","Y","M","Masters",24,"Private",7000,3,"Pickup","Y",0,0,"N",0,"Urban",10,14,55037,51,"white_collar"
"0",0,0,"N","N","M","PhD",35,"Commercial",21890,6,"Van","Y",0,0,"N",1,"Rural",9,10,139885,47,"not_white_collar"
"0",0,2,"Y","N","M","Masters",5,"Private",14350,4,"Minivan","N",0,0,"N",0,"Urban",13,16,71518,57,"not_white_collar"
"0",0,0,"N","N","F","Bachelors",5,"Commercial",14530,7,"SUV","N",0,0,"N",0,"Rural",9,11,78348,52,"not_white_collar"
"1",0,0,"N","N","F","Masters",47,"Private",13030,1,"SUV","N",2334,1,"N",3,"Urban",15,0,0,41,"not_white_collar"
"0",0,2,"N","Y","M","Bachelors",33,"Private",4800,1,"Minivan","N",0,0,"N",1,"Urban",10,15,92052,33,"white_collar"
"0",0,0,"N","N","M","Bachelors",17,"Private",14460,1,"Minivan","Y",0,0,"N",0,"Urban",13,10,51553,50,"not_white_collar"
"0",0,0,"N","Y","M","Masters",39,"Private",14530,1,"Minivan","N",0,0,"N",0,"Urban",10,11,62830,50,"white_collar"
"0",0,0,"N","Y","F","High School",12,"Private",13390,4,"Sports Car","N",0,0,"N",2,"Rural",1,13,14815,66,"not_white_collar"
"0",0,0,"N","Y","M","Bachelors",24,"Commercial",14510,6,"Minivan","Y",0,0,"N",0,"Rural",12,11,61182,42,"not_white_collar"
"0",0,0,"N","Y","F","High School",49,"Private",14310,4,"Minivan","Y",11087,2,"N",0,"Urban",4,13,47355,47,"not_white_collar"
"0",0,2,"Y","N","M","High School",5,"Private",14160,7,"Minivan","N",0,0,"N",1,"Urban",1,8,45034,36,"not_white_collar"
"1",0,2,"N","Y","M","High School",41,"Private",6090,6,"Pickup","Y",2312,3,"N",1,"Urban",7,15,39322,35,"not_white_collar"
"1",0,0,"N","N","M","High School",49,"Private",5200,1,"Minivan","Y",1020,1,"N",4,"Urban",1,12,33236,37,"not_white_collar"
"1",0,0,"N","Y","M","High School",28,"Commercial",10630,1,"Pickup","Y",0,0,"N",1,"Urban",1,11,45300,46,"not_white_collar"
"0",0,1,"N","Y","F","Masters",62,"Private",14960,6,"Minivan","N",0,0,"N",3,"Urban",16,12,98573,36,"not_white_collar"
"0",0,3,"Y","N","M","Bachelors",34,"Private",16010,4,"Minivan","N",0,0,"N",1,"Urban",1,11,88075,40,"white_collar"
"0",1,2,"N","Y","M","Masters",35,"Commercial",20710,4,"Van","Y",3963,3,"N",5,"Urban",16,17,82947,43,"white_collar"
"0",0,0,"N","N","M","Masters",29,"Private",24640,6,"Minivan","Y",0,0,"N",0,"Rural",8,10,33645,47,"white_collar"
"0",1,2,"Y","N","F","High School",22,"Commercial",12400,4,"SUV","N",7947,3,"N",6,"Rural",1,14,55172,40,"not_white_collar"
"1",0,0,"N","Y","M","Masters",20,"Private",14330,6,"SUV","Y",1391,2,"N",7,"Urban",20,16,56313,72,"white_collar"
"0",0,0,"N","Y","F","Bachelors",29,"Private",15580,1,"SUV","N",4963,2,"N",4,"Urban",15,12,36070,47,"not_white_collar"
"0",0,0,"N","Y","F","High School",38,"Private",9050,4,"SUV","N",0,0,"N",3,"Rural",6,13,33809,45,"not_white_collar"
"0",0,0,"N","N","M","High School",23,"Private",15450,13,"Minivan","Y",0,0,"N",0,"Urban",9,7,52718,40,"white_collar"
"0",0,0,"N","Y","M","PhD",26,"Private",27270,6,"Minivan","Y",0,0,"N",1,"Urban",12,14,96111,47,"white_collar"
"0",2,3,"Y","N","F","Bachelors",60,"Private",6550,12,"SUV","N",3791,1,"N",7,"Urban",12,14,36912,45,"not_white_collar"
"0",0,4,"N","Y","F","PhD",39,"Private",8190,6,"SUV","N",26785,2,"Y",0,"Urban",13,12,126263,29,"not_white_collar"
"0",0,2,"N","Y","F","Bachelors",5,"Private",19190,10,"SUV","N",0,0,"N",1,"Urban",5,15,68328,44,"white_collar"
"0",0,0,"N","N","F","Bachelors",36,"Private",30560,1,"Sports Car","N",0,0,"N",0,"Urban",9,11,91116,50,"white_collar"
"0",0,0,"N","Y","M","High School",60,"Commercial",18000,6,"Van","N",0,0,"N",1,"Rural",1,11,50152,47,"not_white_collar"
"1",0,2,"N","Y","F","High School",21,"Commercial",4000,3,"Sports Car","N",9870,2,"N",6,"Rural",1,0,0,25,"not_white_collar"
"0",0,0,"N","Y","F","PhD",43,"Commercial",14570,10,"Pickup","N",9597,1,"N",6,"Urban",10,10,83689,47,"not_white_collar"
"1",0,0,"N","N","M","Masters",18,"Commercial",22820,1,"Panel Truck","Y",0,0,"N",1,"Urban",12,10,109953,46,"not_white_collar"
"1",0,0,"N","N","F","High School",19,"Commercial",16430,7,"SUV","N",0,0,"N",0,"Urban",10,12,41674,36,"not_white_collar"
"1",2,2,"N","Y","M","Masters",25,"Private",23610,10,"Minivan","Y",30328,1,"N",0,"Urban",16,13,18806,39,"not_white_collar"
"0",0,0,"N","Y","F","Masters",18,"Private",5180,8,"Minivan","Y",0,0,"N",1,"Urban",1,9,121991,47,"not_white_collar"
"0",1,3,"N","Y","F","High School",24,"Commercial",21430,15,"Minivan","N",0,0,"N",2,"Urban",4,12,28196,37,"not_white_collar"
"0",0,0,"N","Y","M","Masters",14,"Private",13980,4,"Minivan","N",0,0,"N",0,"Urban",12,14,101395,55,"white_collar"
"0",0,2,"N","Y","F","Masters",49,"Private",18740,1,"Minivan","N",0,0,"N",0,"Urban",19,15,91329,44,"white_collar"
"1",0,0,"N","Y","F","Masters",13,"Private",14500,13,"Sports Car","N",48298,1,"Y",4,"Urban",20,12,60965,69,"white_collar"
"0",0,0,"N","N","M","Masters",28,"Commercial",25070,1,"Panel Truck","Y",0,0,"N",0,"Urban",17,9,100022,46,"white_collar"
"0",0,2,"N","Y","F","Bachelors",43,"Commercial",27640,1,"Pickup","N",0,0,"N",0,"Rural",11,13,60286,56,"not_white_collar"
"0",1,3,"N","Y","F","High School",5,"Commercial",21340,4,"Minivan","N",0,0,"N",0,"Urban",1,16,57123,44,"not_white_collar"
"0",0,0,"N","N","F","Bachelors",54,"Commercial",17730,4,"Van","Y",0,0,"N",0,"Rural",6,11,60185,35,"white_collar"
"0",0,0,"N","Y","F","Masters",13,"Private",17200,6,"SUV","N",0,0,"N",3,"Urban",20,12,60965,69,"white_collar"
"0",0,0,"N","Y","M","Masters",16,"Commercial",20930,11,"Van","Y",0,0,"N",0,"Urban",11,13,45044,54,"not_white_collar"
"0",0,0,"N","N","F","PhD",6,"Private",20030,4,"SUV","N",0,0,"N",2,"Urban",12,11,142297,43,"white_collar"
"0",0,0,"N","N","F","Bachelors",6,"Private",27990,17,"SUV","N",0,0,"N",0,"Urban",5,10,86663,55,"white_collar"
"0",0,0,"N","N","F","High School",50,"Commercial",31500,4,"SUV","N",0,0,"N",0,"Rural",9,11,45534,48,"not_white_collar"
"0",0,0,"N","Y","M","High School",15,"Private",13810,5,"Minivan","N",3220,1,"N",2,"Urban",6,13,20887,48,"not_white_collar"
"0",0,0,"N","Y","M","Bachelors",52,"Private",5900,4,"Pickup","Y",0,0,"N",1,"Urban",12,8,61283,44,"not_white_collar"
"1",0,0,"N","N","M","Bachelors",27,"Commercial",21170,10,"Van","N",20699,2,"Y",1,"Urban",8,10,92234,48,"not_white_collar"
"0",0,0,"N","N","F","High School",44,"Private",8950,7,"SUV","N",0,0,"N",0,"Rural",1,11,8014,48,"not_white_collar"
"1",0,0,"N","Y","M","High School",37,"Commercial",12540,4,"Minivan","Y",25429,2,"Y",0,"Rural",11,0,0,57,"not_white_collar"
"0",0,0,"N","Y","M","Masters",44,"Private",17880,16,"Van","Y",0,0,"N",0,"Urban",16,11,40577,46,"not_white_collar"
"0",0,3,"Y","N","M","High School",5,"Private",20120,1,"Van","N",0,0,"N",0,"Urban",1,11,30125,27,"not_white_collar"
"0",1,2,"Y","N","M","Bachelors",33,"Commercial",7450,1,"Pickup","Y",0,0,"N",2,"Urban",11,0,0,37,"not_white_collar"
"1",1,1,"N","Y","F","Bachelors",13,"Private",6900,6,"SUV","N",0,0,"N",2,"Urban",10,0,0,54,"not_white_collar"
"0",0,0,"N","Y","M","Masters",26,"Private",12160,6,"Minivan","Y",0,0,"N",3,"Rural",15,13,68328,52,"white_collar"
"0",0,0,"N","Y","M","High School",18,"Commercial",8870,6,"Pickup","N",990,1,"N",4,"Rural",1,13,47217,60,"not_white_collar"
"0",0,0,"N","Y","F","High School",91,"Private",12130,1,"SUV","N",0,0,"N",0,"Rural",8,7,61598,45,"not_white_collar"
"0",0,0,"N","Y","F","Bachelors",44,"Private",7000,7,"SUV","N",0,0,"N",4,"Urban",7,13,115656,55,"not_white_collar"
"0",0,0,"N","N","F","Masters",43,"Private",12280,15,"SUV","N",5536,2,"N",1,"Urban",16,7,54839,53,"white_collar"
"0",0,0,"N","Y","F","Masters",28,"Private",16570,7,"Minivan","N",0,0,"N",0,"Urban",9,10,75739,46,"not_white_collar"
"0",0,0,"N","Y","M","Masters",10,"Private",8750,4,"Pickup","Y",0,0,"N",2,"Urban",11,9,112685,45,"white_collar"
"0",0,0,"N","Y","F","Bachelors",25,"Private",11720,13,"SUV","N",0,0,"N",0,"Urban",9,8,73502,48,"white_collar"
"0",0,0,"N","N","M","Bachelors",66,"Commercial",35280,1,"Panel Truck","Y",0,0,"N",0,"Rural",11,7,79293,56,"not_white_collar"
"0",0,0,"N","N","M","High School",40,"Private",7440,4,"Minivan","Y",6144,4,"N",5,"Urban",6,9,32428,27,"not_white_collar"
"1",0,0,"N","N","M","High School",29,"Commercial",17630,10,"Van","Y",0,0,"N",1,"Urban",1,6,51695,42,"white_collar"
"1",0,0,"N","Y","F","High School",45,"Private",13960,1,"SUV","N",34479,3,"Y",5,"Urban",4,12,74578,50,"not_white_collar"
"1",0,0,"N","Y","F","Masters",42,"Private",18710,4,"SUV","N",4118,2,"N",3,"Rural",13,15,122070,55,"white_collar"
"0",0,0,"N","Y","M","High School",8,"Commercial",21840,10,"Minivan","Y",28204,3,"N",0,"Urban",1,4,87832,50,"not_white_collar"
"0",0,0,"N","N","F","Bachelors",40,"Private",17000,10,"Sports Car","N",1420,3,"N",3,"Urban",12,6,108980,46,"not_white_collar"
"0",0,0,"N","Y","F","PhD",35,"Private",21260,4,"SUV","N",0,0,"N",1,"Urban",12,10,160878,36,"not_white_collar"
"0",0,0,"N","N","F","High School",57,"Private",14240,1,"Minivan","N",0,0,"N",0,"Urban",1,10,21023,40,"not_white_collar"
"0",0,0,"N","Y","F","Masters",48,"Private",15240,10,"Sports Car","N",0,0,"N",3,"Urban",15,14,75381,62,"not_white_collar"
"1",1,1,"N","Y","F","High School",36,"Commercial",11510,1,"SUV","N",0,0,"N",3,"Urban",1,11,59053,41,"not_white_collar"
"1",0,1,"Y","N","M","Bachelors",25,"Commercial",36980,6,"Panel Truck","Y",0,0,"N",4,"Urban",5,14,59115,41,"white_collar"
"1",0,2,"Y","N","M","High School",23,"Commercial",8620,1,"Pickup","Y",0,0,"Y",4,"Urban",1,11,59905,32,"not_white_collar"
"0",0,3,"Y","N","F","High School",11,"Commercial",10150,1,"Minivan","N",0,0,"N",0,"Urban",1,13,55504,31,"not_white_collar"
"0",0,1,"Y","N","F","High School",14,"Commercial",27840,1,"Minivan","N",0,0,"N",0,"Rural",6,7,47217,40,"not_white_collar"
"0",0,0,"N","N","M","Bachelors",42,"Private",16690,1,"Van","Y",0,0,"N",0,"Urban",12,7,48194,53,"white_collar"
"0",0,0,"N","N","F","Bachelors",61,"Private",41790,1,"Van","N",0,0,"N",0,"Rural",8,6,76535,36,"not_white_collar"
"0",0,3,"N","Y","F","High School",24,"Private",12930,6,"SUV","N",19731,2,"N",0,"Urban",1,17,42223,44,"not_white_collar"
"1",0,0,"N","N","M","Bachelors",22,"Commercial",21490,6,"Van","N",47096,2,"Y",10,"Urban",8,0,0,38,"not_white_collar"
"0",0,2,"N","Y","M","Bachelors",14,"Private",13560,3,"Minivan","Y",9251,2,"N",3,"Urban",8,13,71763,31,"not_white_collar"
"0",0,0,"N","Y","F","High School",9,"Commercial",9260,1,"Minivan","N",0,0,"N",0,"Urban",7,12,43650,39,"not_white_collar"
"0",0,0,"N","Y","F","Masters",13,"Private",23760,1,"Minivan","N",0,0,"N",3,"Urban",17,7,171649,51,"white_collar"
"0",2,2,"N","Y","F","High School",43,"Private",14980,9,"SUV","N",0,0,"N",0,"Rural",8,0,0,41,"not_white_collar"
"0",0,0,"N","Y","M","High School",29,"Private",18570,9,"Van","Y",10192,2,"N",4,"Urban",1,4,24417,38,"not_white_collar"
"0",0,0,"N","Y","M","High School",27,"Commercial",15210,10,"Minivan","Y",0,0,"N",1,"Rural",1,12,60847,44,"not_white_collar"
"0",1,3,"N","Y","M","High School",5,"Private",15270,6,"Minivan","Y",2997,1,"N",0,"Urban",2,13,16086,45,"not_white_collar"
"1",0,2,"N","Y","M","High School",70,"Private",5800,11,"Pickup","Y",792,2,"N",3,"Urban",1,0,0,43,"not_white_collar"
"0",0,0,"N","N","M","Masters",24,"Private",15220,4,"Minivan","N",0,0,"N",0,"Urban",17,10,74519,37,"white_collar"
"0",0,0,"N","Y","F","High School",37,"Commercial",6600,1,"Sports Car","N",0,0,"N",0,"Rural",1,0,0,51,"not_white_collar"
"0",0,0,"N","Y","M","Bachelors",10,"Private",12310,6,"Minivan","Y",0,0,"N",0,"Urban",16,12,65069,43,"white_collar"
"1",0,0,"N","N","M","High School",28,"Commercial",4610,7,"Pickup","Y",1852,2,"N",1,"Urban",6,13,31101,40,"not_white_collar"
"0",0,0,"N","Y","F","High School",41,"Private",11810,4,"SUV","N",0,0,"N",1,"Rural",10,13,28380,41,"not_white_collar"
"1",0,0,"N","Y","M","High School",25,"Commercial",7000,4,"Pickup","N",621,3,"N",3,"Urban",1,11,12729,55,"not_white_collar"
"0",0,0,"N","Y","M","High School",15,"Commercial",30380,10,"Panel Truck","N",18920,3,"N",0,"Urban",6,13,20887,48,"not_white_collar"
"0",0,0,"N","Y","F","High School",38,"Private",10230,1,"SUV","N",0,0,"N",3,"Rural",5,12,32256,48,"not_white_collar"
"1",1,2,"Y","N","M","Masters",33,"Commercial",16610,6,"Van","N",7354,2,"Y",0,"Urban",8,14,82517,36,"not_white_collar"
"0",0,1,"N","Y","M","High School",24,"Private",13690,4,"Minivan","N",0,0,"N",0,"Rural",6,9,58617,33,"not_white_collar"
"0",0,0,"N","N","F","Masters",14,"Private",17820,7,"SUV","N",0,0,"N",0,"Urban",11,13,75610,49,"not_white_collar"
"1",0,0,"N","Y","M","Bachelors",31,"Commercial",31570,4,"Panel Truck","Y",0,0,"N",1,"Rural",1,15,91051,58,"white_collar"
"0",0,0,"N","N","M","Bachelors",21,"Private",17110,18,"Van","Y",0,0,"N",0,"Urban",17,14,90036,49,"not_white_collar"
"0",0,0,"N","Y","F","Masters",8,"Private",18760,1,"Minivan","N",0,0,"N",0,"Urban",8,12,136339,55,"white_collar"
"0",0,0,"N","Y","M","Bachelors",44,"Commercial",20930,7,"Van","Y",2723,3,"N",2,"Urban",8,13,43618,58,"not_white_collar"
"0",0,0,"N","N","F","Bachelors",17,"Private",10420,1,"SUV","N",7245,3,"N",2,"Urban",6,8,82517,41,"white_collar"
"0",0,0,"N","Y","F","High School",40,"Commercial",8740,4,"Sports Car","N",0,0,"N",0,"Rural",1,13,108078,52,"not_white_collar"
"0",0,0,"N","Y","M","Bachelors",34,"Commercial",20220,10,"Van","N",0,0,"N",0,"Rural",6,8,73280,57,"white_collar"
"0",0,0,"N","N","F","Bachelors",11,"Private",15280,10,"SUV","N",0,0,"Y",4,"Urban",8,10,99788,38,"white_collar"
"0",1,2,"Y","N","F","Bachelors",38,"Commercial",10290,10,"SUV","N",1459,2,"N",5,"Urban",13,13,48887,39,"not_white_collar"
"1",0,1,"N","Y","M","High School",16,"Commercial",12500,10,"Minivan","Y",8963,1,"N",1,"Urban",7,14,61036,49,"not_white_collar"
"0",1,2,"N","Y","F","High School",22,"Private",8790,4,"SUV","N",6366,1,"N",0,"Urban",6,16,30871,42,"not_white_collar"
"0",0,0,"N","N","F","Masters",41,"Private",14300,7,"Minivan","N",0,0,"N",0,"Urban",10,12,47161,52,"not_white_collar"
"1",0,0,"N","Y","F","Masters",5,"Private",4190,7,"SUV","N",0,0,"Y",2,"Urban",14,13,26913,43,"not_white_collar"
"0",0,0,"N","Y","F","High School",16,"Private",17130,10,"Minivan","N",0,0,"N",2,"Urban",1,14,164371,51,"white_collar"
"0",0,1,"N","Y","F","Bachelors",15,"Private",11990,6,"SUV","N",0,0,"N",0,"Urban",7,12,52149,45,"white_collar"
"1",0,0,"N","N","M","Masters",38,"Commercial",27450,1,"Panel Truck","N",3689,4,"N",5,"Urban",18,14,85444,54,"white_collar"
"0",0,1,"Y","N","F","PhD",8,"Private",4320,10,"SUV","N",0,0,"Y",0,"Urban",12,10,28162,36,"not_white_collar"
"1",0,0,"N","N","F","PhD",41,"Private",12790,1,"SUV","N",4538,4,"N",11,"Urban",11,10,62880,50,"white_collar"
"0",0,2,"N","Y","F","High School",32,"Private",19270,9,"Minivan","N",0,0,"N",0,"Rural",7,11,18077,34,"not_white_collar"
"0",0,0,"N","Y","F","Masters",16,"Private",26780,10,"SUV","N",5155,5,"N",3,"Urban",12,15,31543,61,"white_collar"
"1",0,1,"Y","N","M","Masters",17,"Commercial",26750,1,"Panel Truck","Y",48873,2,"Y",0,"Urban",24,10,86321,33,"not_white_collar"
"0",0,0,"N","Y","M","High School",5,"Commercial",19300,1,"Van","Y",0,0,"N",0,"Urban",1,12,21361,45,"not_white_collar"
"0",0,0,"N","Y","F","PhD",17,"Private",18810,4,"SUV","N",1774,1,"N",0,"Urban",14,12,115067,58,"not_white_collar"
"0",0,2,"N","Y","F","Bachelors",43,"Commercial",23480,10,"Minivan","N",0,0,"N",0,"Rural",11,13,60286,56,"not_white_collar"
"0",0,0,"N","N","F","Masters",13,"Private",7630,6,"SUV","N",0,0,"N",0,"Urban",15,0,8014,47,"not_white_collar"
"1",0,1,"Y","N","F","High School",42,"Commercial",11890,1,"SUV","N",0,0,"N",1,"Urban",9,7,31407,29,"not_white_collar"
"1",3,5,"N","Y","M","High School",41,"Private",16570,1,"Van","Y",7621,2,"N",0,"Urban",1,14,12591,39,"not_white_collar"
"0",0,0,"N","Y","M","High School",39,"Commercial",23260,1,"Panel Truck","Y",0,0,"N",0,"Urban",1,7,22362,48,"not_white_collar"
"1",2,3,"N","Y","F","High School",5,"Private",18780,4,"Sports Car","N",23486,2,"Y",0,"Urban",1,18,30322,62,"not_white_collar"
"0",0,1,"N","Y","F","High School",16,"Private",7760,9,"Sports Car","N",3955,2,"N",0,"Urban",7,12,22648,40,"not_white_collar"
"1",0,0,"N","N","M","High School",48,"Private",5700,6,"Minivan","N",8256,3,"N",1,"Urban",1,12,26537,38,"not_white_collar"
"0",0,0,"N","N","F","High School",55,"Private",6140,1,"SUV","N",0,0,"N",0,"Rural",8,5,393,46,"not_white_collar"
"0",1,0,"N","Y","F","Bachelors",56,"Commercial",13770,13,"SUV","N",0,0,"N",2,"Urban",7,10,84667,46,"not_white_collar"
"0",0,0,"N","Y","M","PhD",49,"Private",9950,6,"Minivan","Y",0,0,"N",0,"Urban",18,12,48509,36,"not_white_collar"
"0",0,2,"N","Y","F","Bachelors",40,"Commercial",2850,1,"SUV","N",0,0,"N",0,"Urban",12,14,52248,31,"not_white_collar"
