"target_flag","kidsdriv","homekids","parent1","mstatus","sex","education","travtime","car_use","tif","red_car","clm_freq","revoked","mvr_pts","urbanicity","home_val","yoj","income","age","job"
"0","N",0,"N","N","F","High School",28,"Private",6,"N",1,"N",2,"Urban",0,6,46605,52,"Professional"
"0","N",0,"N","Y","F","Bachelors",37,"Private",9,"N",0,"N",2,"Urban",208181,12,52516,48,"Professional"
"0","N",0,"N","Y","M","Masters",32,"Private",20,"Y",0,"N",0,"Urban",345513,12,131889,55,"Professional"
"0","Y",3,"N","Y","F","Bachelors",47,"Private",6,"N",0,"N",3,"Urban",337915,13,117219,38,"Professional"
"0","Y",2,"N","Y","M","High School",20,"Private",4,"Y",0,"N",0,"Urban",181173,13,47983,43,"Professional"
"0","N",0,"N","N","F","Bachelors",39,"Private",1,"N",4,"N",4,"Urban",0,10,71735,53,"Professional"
"0","N",0,"N","Y","M","Masters",19,"Private",3,"Y",0,"N",0,"Urban",273051,9,81976,38,"Professional"
"0","N",0,"N","Y","F","High School",34,"Private",1,"N",0,"N",5,"Rural",75650,0,0,36,"Professional"
"0","N",2,"N","Y","F","High School",39,"Private",6,"N",0,"N",2,"Rural",86502,0,8014,32,"Professional"
"0","Y",3,"N","Y","M","Bachelors",59,"Commercial",4,"Y",0,"N",0,"Rural",325560,17,123358,37,"Blue Collar"
"0","N",0,"N","Y","F","High School",40,"Private",1,"N",0,"N",0,"Rural",142428,8,28436,50,"Professional"
"0","Y",2,"N","Y","M","High School",6,"Commercial",11,"N",1,"N",0,"Urban",214068,13,45678,39,"Blue Collar"
"0","Y",1,"Y","N","M","Bachelors",45,"Commercial",4,"Y",0,"N",0,"Rural",340404,12,100957,40,"Blue Collar"
"1","N",0,"N","N","M","High School",25,"Private",8,"Y",2,"Y",4,"Urban",0,11,19956,47,"Professional"
"0","N",2,"N","Y","M","High School",13,"Commercial",1,"Y",0,"N",1,"Rural",196083,13,57334,33,"Blue Collar"
"1","N",0,"N","Y","M","High School",30,"Commercial",12,"N",0,"N",1,"Urban",162914,12,46254,46,"Blue Collar"
"1","N",0,"N","N","F","Bachelors",29,"Private",7,"N",4,"N",5,"Urban",0,9,11802,47,"Professional"
"0","N",2,"Y","N","F","High School",18,"Private",4,"N",0,"Y",2,"Rural",93377,0,0,40,"Professional"
"0","N",0,"N","N","F","Bachelors",36,"Private",4,"N",0,"N",0,"Rural",0,4,31473,44,"Professional"
"1","N",0,"N","Y","F","Bachelors",46,"Private",1,"N",0,"N",4,"Urban",253974,14,68818,57,"Professional"
"0","N",0,"N","Y","F","High School",13,"Private",10,"N",0,"N",0,"Urban",165281,14,28302,46,"Professional"
"1","N",2,"Y","N","F","High School",5,"Private",6,"N",3,"N",0,"Urban",0,11,38290,56,"Blue Collar"
"0","N",2,"Y","N","F","Masters",13,"Private",18,"N",1,"N",0,"Urban",326554,13,98581,65,"Professional"
"0","N",0,"N","Y","F","High School",42,"Private",6,"N",0,"N",0,"Rural",79415,11,6929,39,"Professional"
"1","N",0,"N","N","M","Masters",21,"Commercial",11,"N",2,"N",0,"Urban",302154,14,113195,58,"Professional"
"0","N",0,"N","N","F","Bachelors",22,"Commercial",1,"N",0,"N",2,"Rural",0,10,70440,47,"Blue Collar"
"0","Y",2,"Y","N","F","Masters",35,"Private",4,"N",0,"N",0,"Urban",298205,13,111014,41,"Professional"
"0","N",0,"N","N","M","Bachelors",17,"Private",1,"Y",0,"N",0,"Urban",188899,9,60413,49,"Professional"
"1","N",0,"N","N","M","PhD",28,"Commercial",10,"N",3,"N",4,"Urban",57484,14,60854,50,"Professional"
"0","N",0,"N","Y","F","High School",53,"Commercial",6,"N",2,"Y",5,"Urban",187285,11,57601,48,"Blue Collar"
"0","N",0,"N","Y","M","Masters",52,"Commercial",1,"Y",0,"N",2,"Urban",312242,12,124867,42,"Professional"
"0","N",0,"N","Y","M","Masters",10,"Commercial",10,"Y",1,"N",4,"Urban",325876,16,97890,55,"Professional"
"0","N",0,"N","Y","M","Masters",15,"Commercial",1,"Y",1,"N",4,"Urban",200776,12,78834,41,"Professional"
"0","N",0,"N","Y","M","High School",5,"Private",4,"N",0,"N",1,"Urban",220481,11,53350,48,"Professional"
"0","N",4,"N","Y","F","Masters",44,"Private",1,"N",1,"N",7,"Urban",338110,16,117454,37,"Professional"
"0","Y",2,"N","Y","M","PhD",26,"Private",1,"Y",2,"N",4,"Urban",167893,11,45778,36,"Professional"
"0","N",0,"N","N","F","Masters",25,"Private",6,"N",3,"N",6,"Urban",0,9,50925,54,"Professional"
"0","N",1,"Y","N","F","High School",39,"Private",4,"N",0,"N",0,"Rural",187731,11,45384,34,"Professional"
"0","Y",4,"Y","N","F","High School",34,"Commercial",4,"N",0,"N",0,"Rural",82613,11,27579,36,"Blue Collar"
"0","N",0,"N","Y","F","High School",51,"Private",4,"N",0,"N",4,"Rural",103570,11,4103,60,"Professional"
"0","N",0,"N","Y","F","Bachelors",32,"Commercial",1,"N",0,"N",1,"Urban",187341,11,55760,48,"Professional"
"1","Y",2,"Y","N","M","High School",15,"Private",1,"N",0,"Y",0,"Urban",0,10,26770,42,"Professional"
"1","Y",4,"N","Y","F","Bachelors",75,"Private",1,"N",1,"N",0,"Rural",177908,16,53698,62,"Professional"
"0","Y",1,"N","Y","F","Bachelors",50,"Private",1,"N",2,"N",3,"Urban",294037,5,103142,39,"Professional"
"0","Y",4,"N","Y","M","High School",39,"Commercial",10,"N",4,"N",2,"Urban",173177,13,29895,41,"Professional"
"0","N",0,"N","Y","M","Bachelors",15,"Private",1,"N",0,"N",1,"Urban",199487,13,72350,38,"Professional"
"0","N",0,"N","Y","F","High School",70,"Private",6,"N",1,"N",3,"Urban",177908,10,58225,49,"Professional"
"1","N",4,"Y","N","F","Bachelors",60,"Commercial",1,"N",2,"N",3,"Urban",0,15,51554,32,"Blue Collar"
"0","N",3,"N","Y","M","High School",22,"Private",6,"Y",3,"N",6,"Urban",174525,14,62000,40,"Professional"
"1","N",0,"N","Y","M","Bachelors",35,"Commercial",1,"Y",2,"N",0,"Urban",302340,3,101059,40,"Professional"
"0","Y",1,"N","Y","F","High School",62,"Commercial",3,"N",0,"N",0,"Urban",197824,12,70111,38,"Blue Collar"
"1","N",0,"N","N","F","High School",13,"Private",4,"N",1,"N",0,"Rural",171716,11,36552,49,"Professional"
"0","N",0,"N","Y","M","Bachelors",41,"Commercial",1,"N",0,"N",2,"Rural",185547,13,44949,58,"Blue Collar"
"0","Y",5,"N","Y","M","Bachelors",22,"Private",1,"Y",1,"N",0,"Urban",329238,17,149134,43,"Professional"
"0","N",0,"N","Y","M","Bachelors",42,"Commercial",10,"Y",3,"Y",4,"Urban",341701,15,116524,50,"Blue Collar"
"0","N",0,"N","Y","F","PhD",66,"Private",10,"N",2,"N",1,"Urban",361933,12,125135,56,"Professional"
"0","N",0,"N","N","M","Bachelors",42,"Commercial",1,"Y",0,"Y",0,"Urban",0,14,31616,52,"Professional"
"1","N",2,"Y","N","F","Bachelors",17,"Private",1,"N",0,"N",0,"Urban",0,11,44516,25,"Professional"
"0","N",0,"N","N","M","Bachelors",43,"Private",1,"Y",2,"N",5,"Urban",0,15,66960,48,"Professional"
"0","N",0,"N","Y","F","Bachelors",39,"Commercial",13,"N",4,"N",2,"Urban",239345,10,80472,50,"Professional"
"0","N",0,"N","Y","M","High School",36,"Commercial",1,"N",0,"N",0,"Rural",403989,6,120330,48,"Blue Collar"
"0","N",0,"N","Y","F","Bachelors",5,"Private",6,"N",0,"N",0,"Urban",192479,10,22746,38,"Professional"
"1","N",0,"N","N","M","High School",24,"Commercial",10,"Y",2,"N",0,"Urban",0,7,20717,35,"Blue Collar"
"0","Y",2,"Y","N","F","Masters",35,"Private",3,"N",0,"N",0,"Urban",0,12,82517,60,"Professional"
"0","N",0,"N","Y","F","Bachelors",30,"Private",6,"N",2,"N",1,"Urban",197113,12,57343,51,"Professional"
"1","N",2,"Y","N","M","High School",28,"Commercial",4,"Y",0,"N",3,"Urban",205283,14,47217,41,"Blue Collar"
"0","N",0,"N","Y","F","High School",55,"Private",7,"N",3,"N",5,"Urban",201137,14,47217,55,"Professional"
"0","N",0,"N","N","F","Bachelors",47,"Commercial",10,"N",0,"N",0,"Urban",57484,11,50295,57,"Blue Collar"
"1","N",0,"N","Y","F","Masters",31,"Private",1,"N",0,"N",0,"Urban",235124,12,65624,60,"Professional"
"0","N",2,"N","Y","M","Masters",29,"Commercial",1,"Y",2,"N",3,"Urban",173980,16,23465,56,"Professional"
"1","N",0,"N","Y","F","High School",35,"Private",6,"N",0,"N",0,"Urban",117400,12,33809,48,"Professional"
"1","N",0,"N","N","M","Masters",48,"Commercial",10,"N",2,"N",5,"Urban",0,9,119816,46,"Professional"
"0","N",3,"N","Y","F","High School",30,"Private",11,"N",0,"N",3,"Rural",95099,12,18124,41,"Blue Collar"
"0","N",2,"Y","N","F","Masters",49,"Private",13,"N",1,"N",2,"Urban",268229,11,90334,43,"Professional"
"1","N",0,"N","N","F","High School",59,"Private",1,"N",0,"N",0,"Urban",60944,0,0,41,"Professional"
"1","N",0,"N","N","M","Bachelors",78,"Private",4,"Y",0,"N",5,"Rural",0,15,46927,76,"Professional"
"1","N",2,"Y","N","F","High School",37,"Commercial",6,"N",1,"Y",4,"Urban",0,13,54309,35,"Blue Collar"
"0","N",4,"N","Y","M","Bachelors",38,"Private",10,"Y",0,"N",0,"Rural",160429,17,57833,38,"Professional"
"0","N",0,"N","Y","F","Bachelors",60,"Commercial",4,"N",0,"N",2,"Rural",248160,7,76666,46,"Blue Collar"
"1","N",1,"N","Y","M","Masters",24,"Commercial",1,"Y",3,"N",4,"Urban",133725,6,29707,34,"Professional"
"1","N",0,"N","Y","M","High School",58,"Commercial",1,"N",4,"N",3,"Urban",195213,13,38259,58,"Professional"
"0","N",1,"N","Y","F","High School",44,"Commercial",6,"N",3,"N",0,"Urban",188505,12,47217,57,"Blue Collar"
"0","N",0,"N","Y","F","Bachelors",48,"Private",13,"N",1,"N",3,"Urban",93576,0,0,58,"Professional"
"0","N",0,"N","Y","F","High School",84,"Commercial",4,"N",1,"N",3,"Urban",354910,12,126608,44,"Blue Collar"
"0","N",0,"N","Y","F","PhD",16,"Private",11,"N",0,"N",0,"Urban",444838,5,159826,55,"Professional"
"0","Y",2,"N","Y","F","High School",41,"Commercial",6,"N",0,"N",1,"Rural",154749,10,39077,44,"Professional"
"0","N",0,"N","Y","F","PhD",36,"Private",7,"N",0,"N",1,"Urban",290836,13,92929,66,"Professional"
"0","N",0,"N","Y","F","Bachelors",25,"Commercial",9,"N",0,"N",0,"Urban",239235,13,79625,49,"Blue Collar"
"0","N",2,"N","Y","F","Masters",46,"Private",6,"N",0,"N",0,"Rural",373987,11,147734,34,"Professional"
"0","N",0,"N","N","F","Bachelors",5,"Private",9,"N",0,"N",0,"Urban",249577,12,56919,52,"Professional"
"0","N",0,"N","Y","M","Masters",23,"Private",15,"Y",0,"N",2,"Urban",273634,13,67457,44,"Professional"
"1","Y",3,"N","Y","F","High School",31,"Private",4,"N",0,"N",2,"Urban",133854,7,27027,38,"Professional"
"0","N",0,"N","N","F","Masters",23,"Private",7,"N",1,"N",7,"Urban",0,12,108290,50,"Professional"
"0","N",0,"N","Y","M","Masters",54,"Commercial",6,"N",0,"N",0,"Urban",424118,9,185370,47,"Professional"
"0","N",2,"N","Y","F","Masters",41,"Private",4,"N",0,"N",0,"Urban",355500,14,120355,44,"Professional"
"1","Y",2,"Y","N","F","High School",23,"Private",1,"N",0,"Y",5,"Urban",0,13,27266,45,"Professional"
"0","N",0,"N","Y","M","PhD",51,"Private",4,"Y",0,"N",0,"Urban",403989,13,149244,48,"Professional"
"0","N",0,"N","Y","M","Masters",31,"Private",4,"Y",3,"N",2,"Urban",265089,14,76123,57,"Professional"
"0","N",0,"N","Y","M","Masters",48,"Private",10,"Y",3,"N",0,"Urban",237869,13,68328,47,"Professional"
"0","N",0,"N","N","F","High School",44,"Private",1,"N",0,"N",0,"Rural",0,10,65149,36,"Professional"
"0","N",0,"N","Y","M","High School",35,"Private",7,"N",2,"N",0,"Urban",225756,9,54108,49,"Professional"
"0","N",0,"N","Y","F","PhD",18,"Private",4,"N",0,"N",3,"Urban",403989,12,155290,55,"Professional"
"0","N",1,"N","Y","M","Bachelors",17,"Private",4,"N",0,"N",1,"Urban",258261,13,91164,39,"Professional"
"0","N",0,"N","Y","M","High School",43,"Private",3,"Y",0,"N",0,"Urban",118811,16,24575,52,"Blue Collar"
"0","N",3,"N","Y","M","Masters",32,"Private",5,"N",2,"N",2,"Urban",219393,15,79213,41,"Professional"
"0","N",0,"N","Y","M","High School",41,"Private",1,"Y",0,"N",0,"Rural",211553,14,69297,53,"Professional"
"0","N",0,"N","Y","F","High School",50,"Commercial",1,"N",0,"N",0,"Rural",143209,13,42196,47,"Blue Collar"
"0","N",0,"N","N","F","Masters",49,"Private",10,"N",2,"N",0,"Urban",0,14,57750,56,"Professional"
"1","N",3,"N","Y","F","High School",46,"Commercial",7,"N",0,"N",3,"Urban",237329,16,61220,34,"Blue Collar"
"0","N",0,"N","Y","M","Masters",24,"Private",6,"N",3,"N",2,"Urban",224054,6,85408,46,"Professional"
"0","N",0,"N","N","M","PhD",21,"Private",4,"N",3,"N",4,"Urban",0,7,100505,51,"Professional"
"0","N",0,"N","N","M","Bachelors",14,"Commercial",4,"Y",1,"Y",2,"Urban",106991,9,18896,47,"Blue Collar"
"0","N",0,"N","N","M","Masters",43,"Private",10,"Y",0,"N",0,"Urban",0,9,64032,40,"Professional"
"0","N",0,"N","Y","M","Bachelors",36,"Commercial",1,"Y",0,"N",1,"Urban",167905,13,40564,50,"Professional"
"0","N",1,"Y","N","F","High School",33,"Commercial",1,"N",3,"N",0,"Rural",142220,10,30885,33,"Blue Collar"
"1","N",0,"N","Y","M","Bachelors",44,"Commercial",1,"Y",3,"N",7,"Urban",213346,12,72354,51,"Professional"
"0","N",0,"N","Y","F","Bachelors",66,"Commercial",1,"N",2,"Y",2,"Urban",267902,12,92049,45,"Blue Collar"
"1","N",4,"N","Y","M","Bachelors",30,"Commercial",6,"N",2,"N",8,"Urban",226146,16,68394,28,"Blue Collar"
"0","N",0,"N","Y","F","High School",29,"Private",7,"N",0,"Y",0,"Urban",177908,11,29393,54,"Blue Collar"
"1","N",0,"N","N","M","Bachelors",15,"Commercial",7,"Y",0,"N",3,"Urban",237422,11,70745,58,"Blue Collar"
"1","Y",2,"Y","N","F","High School",30,"Private",10,"N",3,"N",4,"Urban",57484,6,15726,43,"Professional"
"0","N",0,"N","N","M","Masters",13,"Private",1,"Y",0,"N",0,"Urban",57484,11,22486,42,"Professional"
"0","N",1,"N","Y","M","Bachelors",41,"Commercial",6,"Y",4,"N",0,"Urban",164089,8,46573,53,"Professional"
"1","N",0,"N","Y","F","High School",47,"Private",6,"N",0,"N",0,"Urban",177678,14,22395,53,"Professional"
"1","N",2,"Y","N","F","Bachelors",70,"Commercial",1,"N",0,"N",2,"Rural",0,0,8014,40,"Professional"
"0","Y",1,"Y","N","M","Bachelors",74,"Commercial",1,"Y",0,"N",0,"Rural",0,12,117352,41,"Blue Collar"
"0","Y",2,"N","Y","F","High School",29,"Private",13,"N",0,"N",2,"Rural",98109,8,14856,45,"Professional"
"0","N",0,"N","N","F","Bachelors",53,"Commercial",10,"N",0,"N",0,"Urban",57484,11,71667,46,"Professional"
"0","N",3,"N","Y","M","Bachelors",68,"Commercial",8,"Y",0,"N",1,"Rural",255154,13,79678,38,"Blue Collar"
"0","N",0,"N","Y","M","PhD",6,"Private",7,"N",2,"N",2,"Urban",403989,15,148887,60,"Professional"
"0","Y",3,"N","Y","F","High School",58,"Private",6,"N",1,"N",5,"Urban",188744,15,48077,43,"Blue Collar"
"0","N",0,"N","Y","F","PhD",10,"Private",4,"N",0,"N",0,"Urban",214013,6,55580,53,"Professional"
"1","N",0,"N","Y","M","PhD",44,"Commercial",4,"N",0,"N",0,"Urban",544783,12,216464,46,"Professional"
"0","N",0,"N","N","M","Masters",45,"Commercial",4,"Y",0,"N",1,"Rural",0,9,183039,37,"Professional"
"0","N",0,"N","Y","F","Bachelors",25,"Private",4,"N",0,"Y",1,"Urban",249276,12,85076,51,"Professional"
"0","N",0,"N","Y","M","High School",32,"Private",6,"Y",3,"N",0,"Urban",132838,13,32636,52,"Blue Collar"
"1","N",0,"N","N","M","Bachelors",47,"Commercial",4,"Y",0,"N",2,"Urban",308646,14,112685,48,"Blue Collar"
"1","N",0,"N","Y","F","High School",21,"Commercial",6,"N",0,"N",4,"Urban",284285,14,70112,55,"Blue Collar"
"0","N",3,"N","Y","M","High School",25,"Private",6,"Y",0,"N",2,"Rural",76221,17,6503,33,"Professional"
"0","N",2,"N","Y","M","High School",47,"Private",13,"N",3,"N",0,"Urban",199854,13,40008,31,"Professional"
"1","N",3,"N","Y","F","High School",38,"Private",1,"N",0,"N",7,"Urban",104742,15,13003,24,"Professional"
"0","N",4,"N","Y","M","High School",58,"Private",5,"Y",1,"N",6,"Urban",0,0,0,33,"Professional"
"1","N",0,"N","N","F","High School",47,"Private",1,"N",3,"Y",3,"Urban",138816,12,42254,27,"Blue Collar"
"0","N",0,"N","Y","F","Masters",43,"Commercial",3,"N",0,"N",0,"Urban",476703,13,186706,53,"Professional"
"1","N",2,"Y","N","F","High School",23,"Private",4,"N",3,"N",7,"Urban",0,13,12876,39,"Professional"
"0","N",2,"N","Y","M","High School",19,"Private",7,"N",0,"N",0,"Rural",108219,15,16398,43,"Professional"
"0","N",0,"N","N","M","High School",53,"Commercial",6,"N",0,"N",2,"Rural",0,11,86563,52,"Blue Collar"
"0","N",0,"N","N","F","Masters",15,"Private",7,"N",2,"N",2,"Urban",0,11,46191,50,"Professional"
"0","N",0,"N","N","M","PhD",32,"Private",3,"N",4,"N",0,"Urban",0,10,205354,51,"Professional"
"1","Y",2,"N","Y","F","Bachelors",57,"Commercial",1,"N",1,"Y",4,"Urban",232064,15,64916,45,"Blue Collar"
"1","N",0,"N","N","F","Masters",33,"Private",1,"N",2,"Y",4,"Urban",0,15,73551,42,"Professional"
"0","N",0,"N","Y","M","PhD",49,"Private",3,"N",1,"N",5,"Urban",171754,13,41483,49,"Professional"
"0","N",0,"N","N","F","Masters",24,"Private",1,"N",4,"N",0,"Urban",157820,13,47763,45,"Professional"
"0","N",0,"N","Y","F","High School",43,"Private",3,"N",0,"N",0,"Rural",154309,11,25844,52,"Professional"
"0","N",0,"N","Y","M","Bachelors",39,"Commercial",7,"N",2,"N",1,"Urban",180795,8,51650,51,"Professional"
"0","N",1,"N","Y","F","Masters",68,"Private",13,"N",0,"N",0,"Rural",115330,14,18775,57,"Professional"
"0","N",2,"N","Y","F","Masters",30,"Private",1,"N",0,"N",0,"Urban",90146,14,1405,45,"Professional"
"0","N",0,"N","N","F","Bachelors",33,"Private",6,"N",0,"N",0,"Urban",63705,0,0,50,"Professional"
"0","N",0,"N","Y","F","High School",42,"Private",7,"N",0,"N",0,"Urban",85855,6,130,41,"Professional"
"0","N",0,"N","Y","M","High School",27,"Private",10,"Y",0,"N",0,"Rural",225119,11,61585,46,"Professional"
"0","N",0,"N","Y","M","High School",24,"Commercial",4,"Y",0,"N",0,"Urban",133568,13,32131,40,"Professional"
"0","N",0,"N","Y","F","Bachelors",13,"Private",6,"N",0,"N",0,"Urban",225092,16,56932,48,"Professional"
"0","N",0,"N","Y","M","High School",34,"Commercial",1,"Y",3,"N",0,"Urban",225853,6,77946,46,"Blue Collar"
"0","N",0,"N","N","F","High School",64,"Private",6,"N",0,"N",0,"Rural",0,13,50021,57,"Blue Collar"
"0","N",0,"N","N","F","Masters",5,"Private",1,"N",0,"N",0,"Urban",277792,10,81941,46,"Professional"
"1","N",0,"N","Y","F","PhD",53,"Private",4,"N",1,"N",2,"Urban",276908,17,85596,59,"Professional"
"0","N",1,"N","Y","M","High School",45,"Commercial",6,"Y",1,"N",3,"Urban",223021,9,89640,31,"Professional"
"0","N",2,"N","Y","F","High School",26,"Private",9,"N",0,"N",0,"Rural",118722,13,13843,33,"Professional"
"0","N",1,"N","Y","M","Bachelors",49,"Commercial",6,"Y",1,"N",1,"Urban",349837,15,116733,35,"Professional"
"1","N",0,"N","Y","F","Bachelors",53,"Private",6,"N",0,"Y",1,"Urban",0,0,0,38,"Professional"
"0","N",0,"N","N","M","High School",26,"Private",10,"Y",1,"N",0,"Urban",0,12,29819,44,"Professional"
"0","N",3,"Y","N","M","High School",29,"Commercial",6,"Y",2,"N",4,"Urban",119932,13,18972,30,"Blue Collar"
"0","Y",1,"N","Y","F","High School",37,"Private",6,"N",0,"N",0,"Urban",170273,12,41720,43,"Professional"
"1","N",4,"N","Y","M","High School",11,"Commercial",1,"Y",3,"N",9,"Urban",0,0,0,29,"Professional"
"0","N",2,"N","Y","F","Masters",34,"Private",6,"Y",1,"N",8,"Urban",121949,10,23452,22,"Professional"
"0","N",0,"N","Y","F","Bachelors",50,"Private",7,"N",0,"N",2,"Urban",246460,13,59781,53,"Professional"
"0","N",2,"Y","N","M","Bachelors",33,"Commercial",1,"N",0,"N",0,"Rural",206738,10,60107,38,"Professional"
"0","N",0,"N","Y","M","Bachelors",27,"Commercial",10,"N",0,"Y",3,"Urban",193459,13,53420,47,"Professional"
"0","N",0,"N","Y","M","Masters",36,"Commercial",1,"Y",1,"N",0,"Rural",237767,13,81446,55,"Professional"
"0","N",1,"N","Y","M","Bachelors",13,"Commercial",6,"N",0,"N",0,"Urban",143819,15,31570,42,"Blue Collar"
"0","N",0,"N","Y","M","Bachelors",56,"Commercial",1,"Y",0,"N",0,"Rural",197162,13,43780,57,"Blue Collar"
"0","N",0,"N","Y","M","High School",25,"Commercial",4,"Y",3,"N",5,"Urban",171859,12,31984,47,"Blue Collar"
"0","N",3,"N","Y","F","Bachelors",42,"Private",10,"N",0,"N",0,"Urban",241054,4,62412,31,"Professional"
"0","N",0,"N","Y","M","Masters",23,"Private",1,"N",0,"N",0,"Urban",279277,13,84376,58,"Professional"
"0","N",0,"N","Y","F","High School",43,"Commercial",6,"N",1,"N",0,"Urban",175420,14,45261,47,"Blue Collar"
"0","N",0,"N","Y","M","Bachelors",26,"Private",1,"N",4,"N",3,"Urban",283771,11,79356,48,"Professional"
"1","Y",3,"Y","N","F","PhD",30,"Commercial",1,"N",0,"Y",0,"Urban",0,0,0,39,"Professional"
"0","N",0,"N","Y","F","High School",57,"Private",1,"N",2,"Y",5,"Urban",136943,12,23232,36,"Professional"
"0","N",0,"N","Y","M","Bachelors",29,"Private",1,"Y",0,"N",0,"Rural",244764,14,93077,39,"Professional"
"1","Y",2,"Y","N","F","Bachelors",20,"Private",1,"N",0,"Y",5,"Urban",0,8,88236,36,"Professional"
"1","N",0,"N","Y","M","Bachelors",26,"Commercial",9,"Y",2,"N",3,"Urban",139416,6,41077,46,"Professional"
"0","N",0,"N","N","F","PhD",41,"Private",7,"N",0,"N",1,"Urban",430785,10,161142,52,"Professional"
"1","N",0,"N","Y","F","Bachelors",55,"Commercial",1,"N",0,"N",0,"Urban",162891,14,50272,46,"Blue Collar"
"1","N",1,"N","Y","M","High School",49,"Private",8,"Y",2,"Y",5,"Urban",150500,12,43453,30,"Professional"
"0","N",0,"N","N","M","High School",27,"Private",11,"Y",0,"N",0,"Urban",194669,10,40473,53,"Professional"
"1","N",0,"N","N","F","Bachelors",62,"Private",6,"N",2,"N",7,"Urban",0,14,68485,56,"Professional"
"0","Y",1,"Y","N","F","Bachelors",44,"Commercial",6,"N",0,"N",3,"Rural",184637,10,46464,52,"Professional"
"1","N",0,"N","N","M","High School",28,"Commercial",6,"N",2,"Y",7,"Urban",0,9,34362,47,"Blue Collar"
"0","N",3,"N","Y","F","High School",35,"Private",6,"N",2,"N",4,"Urban",0,15,9157,33,"Professional"
"1","N",0,"N","N","M","Bachelors",19,"Commercial",1,"Y",3,"Y",0,"Urban",240387,12,72632,52,"Blue Collar"
"0","N",0,"N","N","F","High School",54,"Private",4,"N",0,"N",0,"Rural",0,0,0,37,"Professional"
"0","N",0,"N","N","M","Masters",23,"Private",1,"Y",1,"N",0,"Urban",0,8,68770,44,"Professional"
"0","N",3,"N","Y","F","Masters",27,"Commercial",1,"N",0,"N",0,"Urban",189813,16,60945,45,"Professional"
